borrower_id,company_name,industry,years_in_business,revenue,revenue_growth,ebitda_margin,ebitda,total_debt,total_equity,debt_equity_ratio,cash_flow,annual_debt_service,dscr,collateral_value,collateral_coverage,bureau_score,existing_exposure,num_past_defaults,loan_amount_requested,cash_flow_stability,industry_risk,defaulted,optimal_limit,promoter_gender,region
BRW-00437,Company_437,Construction,16,73129050.0,0.033408962765064006,0.1886947916551019,13799070.853685528,43657082.0,18064864.0,2.416684652777643,13658214.0,911800.0,14.979380369181433,18250399.0,1.5659821372108433,640,202753.0,2,11654282.0,0.755023459645499,0.5,0,19249667.0,Female,West
BRW-00438,Company_438,Energy,7,81419143.0,0.04988976229970122,0.4563725365459177,37157460.8143048,33051194.0,27193829.0,1.2153931241020481,3056857.0,7331671.0,0.4169385919064574,4878370.0,0.6264429535199943,720,675026.0,2,7787412.0,0.9373348543334472,0.45,0,315966.0,Female,East
BRW-00439,Company_439,Energy,14,4795501.0,-0.10841939419156744,0.15401816830715526,738594.2801351313,34410164.0,21663063.0,1.5884255338949282,6298943.0,726093.0,8.675106804353156,5205889.0,0.4980061154847809,707,7728067.0,0,10453463.0,0.8683603526747559,0.45,0,3105543.0,Female,West
BRW-00440,Company_440,Pharmaceuticals,9,25714975.0,0.17968153138298246,0.17716296278414198,4555741.158920142,982539.0,2367403.0,0.4150280222556015,5393046.0,2289728.0,2.3553206514832103,1920505.0,0.041455477408064816,566,3503541.0,1,46326929.0,0.703329527264601,0.2,0,1829139.0,Female,West
BRW-00441,Company_441,Automotive,15,1128089678.0,-0.07223840374875136,0.08027248044013688,90554556.61197531,7100009.0,25964025.0,0.2734556266428019,1148043.0,14699570.0,0.07810044252311853,623492.0,0.003362096949571549,666,276909.0,3,185447358.0,0.6794751914108952,0.45,0,56828.0,Male,East
BRW-00442,Company_442,Retail,21,148966421.0,0.02413185319261052,0.13326006692836323,19851275.232538734,21205123.0,33711157.0,0.6290238680023985,953960.0,2397817.0,0.3978450407829118,6707502.0,3.8658215941876963,704,2359105.0,2,1735077.0,0.7506920213793739,0.5,0,286188.0,Female,South
BRW-00443,Company_443,Manufacturing,35,11351343.0,0.18055230543529993,0.0562329366856202,638319.3522157581,9526252.0,9702703.0,0.9818141417073014,1657186.0,25870230.0,0.06405764216021109,16395491.0,0.6897753780829817,690,7948899.0,3,23769318.0,0.8552098402179631,0.4,1,205755.0,Male,South
BRW-00444,Company_444,Financial Services,2,9773529.0,0.044401204430521105,0.08271200963602536,808388.2248259733,7041108.0,51010011.0,0.1380338432384607,6773913.0,10637234.0,0.636811445831553,9102210.0,1.1975471768364827,725,498451.0,2,7600710.0,0.808220559147041,0.3,0,2169664.0,Non-Binary,East
BRW-00445,Company_445,Retail,27,9297085.0,0.0061568014206120625,-0.03719419893692763,-345797.6290235258,9268527.0,5270834.0,1.7584551593817679,2896091.0,907096.0,3.192702654732625,46900779.0,1.8509338299383928,706,1803147.0,0,25338981.0,0.9163871158415153,0.5,0,4824426.0,Male,West
BRW-00446,Company_446,Automotive,2,88585605.0,-0.09962210291584646,0.2857829485174522,25316255.393102355,12842891.0,68936872.0,0.18629929732960182,231430.0,435032.0,0.5319826312026904,14918025.0,0.6445632425961657,727,31881842.0,1,23144392.0,0.6163871341225928,0.45,0,26188.0,Male,West
BRW-00447,Company_447,Automotive,35,269333617.0,0.2607990098457217,0.19880956051030957,53546098.02642204,7918081.0,17171796.0,0.4611096322650448,703470.0,960586.0,0.7323334586039578,23896851.0,0.6567265381559206,713,7912662.0,3,36387825.0,0.6459628850763992,0.45,0,111649.0,Male,South
BRW-00448,Company_448,Automotive,18,57843438.0,-0.04498327981793185,0.20869311507369842,12071527.26279234,2496951.0,8077530.0,0.30912304762432974,2188971.0,3128501.0,0.6996866231825967,11427749.0,0.9671420080519642,698,35321108.0,3,11815998.0,0.9270391785823878,0.45,0,488819.0,Female,North
BRW-00449,Company_449,Retail,14,30576538.0,-0.007881374042192371,0.17370740321605577,5311371.015317052,690909.0,9997662.0,0.06910705031765924,3123249.0,3004171.0,1.0396372111849788,144492705.0,39.5796795609803,712,1858870.0,0,3650678.0,0.8917282670195843,0.5,0,1948228.0,Female,South
BRW-00450,Company_450,Agriculture,20,12406945.0,-0.1887594129750792,0.18861192210208108,2340097.7438648045,6543346.0,48600378.0,0.1346356990343635,7083078.0,4401414.0,1.6092729270018846,4262058.0,0.1896856894820761,671,16560446.0,1,22469053.0,0.7466169455839362,0.6,0,820700.0,Male,East
BRW-00451,Company_451,Real Estate,18,39588915.0,0.07702084282881497,0.37429668855005244,14817999.7877895,9686310.0,19475948.0,0.4973472666210001,3467316.0,653120.0,5.308841700083139,24597534.0,2.459994479458987,666,695677.0,1,9999019.0,0.8686494740547744,0.55,0,5617052.0,Male,North
BRW-00452,Company_452,Energy,10,7059024.0,0.030005767045766116,0.08774726497983111,619410.0494269873,9529181.0,31771518.0,0.29992840443039565,1897279.0,779220.0,2.4348406934618034,12886683.0,1.832256208809833,707,11358614.0,0,7033231.0,0.622959755695055,0.45,0,2793199.0,Male,North
BRW-00453,Company_453,Real Estate,25,1324243.0,0.10727868754526196,0.2134028157935019,282597.18499483436,37109427.0,53201820.0,0.6975217446034413,1801933.0,3875712.0,0.46492942072852145,26883590.0,4.870761775641145,539,1118572.0,1,5519380.0,0.6855432966951238,0.55,0,486522.0,Male,East
BRW-00454,Company_454,Healthcare,2,281386165.0,-0.09619475154363603,0.21275893713900104,59867421.391019575,48443535.0,7793710.0,6.215721239856084,4422403.0,21618945.0,0.20456145271837026,14654559.0,0.6028580155686443,670,6489778.0,2,24308474.0,0.854347970481121,0.25,1,599868.0,Female,Central
BRW-00455,Company_455,Agriculture,25,5342910.0,0.19012711903027033,0.31703870740749096,1693909.2801945575,7602333.0,17068718.0,0.4453956386533752,6120005.0,531606.0,11.512273164198364,8338649.0,0.1888206324808663,643,7000960.0,0,44161746.0,0.9478645060833334,0.6,0,1321921.0,Male,South
BRW-00456,Company_456,Financial Services,33,14838733.0,-0.19588158292691743,0.23263857750645012,3452061.7371180193,7684399.0,11191363.0,0.6866364993578977,1993288.0,1817693.0,1.0966026184825388,15671219.0,5.828084869951215,633,9178277.0,0,2688913.0,0.6701934130789589,0.3,0,1836110.0,Female,West
BRW-00457,Company_457,Real Estate,36,64652425.0,0.06617337500263913,0.23867026137928207,15430611.173554432,20992859.0,49648045.0,0.42283353910846766,649176.0,1287515.0,0.504208103044933,18906742.0,1.1423377587265386,674,720617.0,2,16550920.0,0.8015686016396271,0.55,0,100956.0,Male,South
BRW-00458,Company_458,IT Services,31,207719736.0,0.09732324247093754,0.029007651535217227,6025461.718875317,16849349.0,9258508.0,1.8198771530059539,2819561.0,2360651.0,1.194399259187716,22986966.0,3.7540110672205285,592,5254759.0,0,6123307.0,0.7251678008497779,0.2,0,3232974.0,Non-Binary,East
BRW-00459,Company_459,Automotive,14,35523179.0,0.08866610100591275,0.08293171779540219,2945998.2560235574,4575208.0,15516245.0,0.29486565242649543,1233304.0,471334.0,2.616618753116149,79791668.0,38.94698800473465,675,3394398.0,0,2048724.0,0.8495588111025458,0.45,0,2129877.0,Male,West
BRW-00460,Company_460,Construction,1,4030631.0,0.10366323067404015,0.03997339151236887,161117.99100489085,23879258.0,230294509.0,0.10369008796605703,5032213.0,2203921.0,2.2832990459734965,11881924.0,1.1535254982025196,718,21458483.0,0,10300529.0,0.8999943592246402,0.5,0,3976219.0,Female,Central
BRW-00461,Company_461,Healthcare,16,15370802.0,0.19830075263913,-0.1,-1537080.2000000002,7134398.0,68485974.0,0.10417312449738797,30132700.0,8579959.0,3.5119860698651277,1713311.0,0.4435591268571476,784,1251407.0,0,3862643.0,0.713640942874989,0.25,0,18043606.0,Female,East
BRW-00462,Company_462,Manufacturing,3,8729965.0,0.2787048057459576,0.22766392033291652,1987498.0562691495,7365621.0,4230058.0,1.7412572732437066,430479.0,282438.0,1.524148577214903,11374519.0,6.200557119767121,875,460796.0,1,1834434.0,0.7923863941486693,0.4,0,472402.0,Male,South
BRW-00463,Company_463,Financial Services,35,22809404.0,0.0566588107530589,0.14860453921103844,3389580.971098417,17028870.0,43244098.0,0.39378482599440906,18366613.0,6551725.0,2.8033243453709757,4559035.0,1.1211576238624974,553,277066.0,0,4066363.0,0.8676906046255066,0.3,0,24244788.0,Male,North
BRW-00464,Company_464,Healthcare,6,153310634.0,-0.06517639527094203,0.22788860262956312,34937746.15051239,5656128.0,33482154.0,0.16892962833485478,6606466.0,472651.0,13.977442177331314,4375468.0,1.376160962473667,625,2129674.0,1,3179473.0,0.9018302001518289,0.25,0,12273607.0,Male,East
BRW-00465,Company_465,Automotive,25,537088.0,0.16410759234391348,0.18425871366426005,98963.1440045101,10242013.0,3910737.0,2.618946347211191,17094393.0,2702726.0,6.3248685494317405,5486878.0,1.1788701888318311,675,1723192.0,2,4654352.0,0.7468321419454282,0.45,0,19950550.0,Male,East
BRW-00466,Company_466,Construction,13,13031959.0,0.03796409228837134,0.20885235782443312,2721755.3642213414,13884955.0,12838167.0,1.081537100932158,1700416.0,3564639.0,0.4770232057094125,2294227.0,0.972184461164777,711,2082470.0,1,2359867.0,0.696057520927349,0.5,0,247968.0,Male,South
BRW-00467,Company_467,Agriculture,34,11686274.0,0.26969295674332694,0.34057384941260427,3980039.3214704324,30273032.0,4698512.0,6.4431091283561415,373607.0,3110243.0,0.12012144384813539,243017.0,0.040600558878554016,729,2097080.0,1,5985557.0,0.8506395632569097,0.6,0,13450.0,Male,Central
BRW-00468,Company_468,Construction,8,3666903.0,-0.01029499215581886,0.18087541071311442,663252.5861701514,27294912.0,829748.0,32.89538402577165,4280343.0,1328850.0,3.2210857349695337,81230736.0,18.653860691851484,651,26472672.0,1,4354633.0,0.6927001126285066,0.5,0,7704617.0,Male,South
BRW-00469,Company_469,Retail,21,58132539.0,-0.04870163329491713,0.26027870617245913,15130662.03744002,13264034.0,12296610.0,1.078673953335598,26682751.0,4390653.0,6.077170052570756,4270368.0,0.3300855559046792,497,2622077.0,0,12937154.0,0.8859072304435298,0.5,0,7926832.0,Male,South
BRW-00470,Company_470,Construction,34,2892224.0,0.10156906264290153,0.14373075767591087,415701.54688845365,177521.0,7981938.0,0.02224033533706534,666115.0,438589.0,1.5187646777172301,678950.0,0.04220416971850978,782,17839559.0,0,16087272.0,0.8315545081167117,0.5,0,91050.0,Male,Central
BRW-00471,Company_471,Retail,4,3437169.0,-0.18106266868554882,0.278974574401471,958882.7589209296,12800902.0,3909489.0,3.274315064113222,834453.0,5941596.0,0.14044254431931347,11619678.0,1.008094476859947,740,5817733.0,3,11526377.0,0.6892911996200155,0.5,0,126181.0,Male,Central
BRW-00472,Company_472,Agriculture,25,86582114.0,0.009885692936257476,0.03124348143362632,2705126.671243117,16140285.0,14483150.0,1.114418057230778,7887565.0,1134792.0,6.95066412993383,22375140.0,3.1864435937504227,757,831361.0,0,7021978.0,0.7189497681235222,0.6,0,11358094.0,Male,East
BRW-00473,Company_473,Telecom,15,229372311.0,0.03052391350874773,-0.040506744179994336,-9291125.5236511,21886778.0,1149991.0,19.0321132668749,1516157.0,2917971.0,0.5195927171336805,6803200.0,0.9953419425027337,682,3310793.0,3,6835037.0,0.8553167305836307,0.35,1,305805.0,Female,North
BRW-00474,Company_474,Automotive,4,21549321.0,0.11307084811590234,0.43279925659973234,9326530.109029,2117957.0,15394640.0,0.13757755052553677,39790055.0,1300540.0,30.595002387467986,1286045.0,0.33425766465512624,728,33207616.0,3,3847465.0,0.9072527494585734,0.45,0,13167130.0,Female,South
BRW-00475,Company_475,Retail,12,3889946.0,-0.06944081444052987,0.4003564982775893,1557365.1590489154,368386.0,14923948.0,0.024684217293961537,8693738.0,12466130.0,0.6973886284365213,1062972.0,0.2697050343813202,540,14987887.0,0,3941238.0,0.9351343012684653,0.5,0,545662.0,Non-Binary,North
BRW-00476,Company_476,Manufacturing,32,8382601.0,-0.051925070840192725,-0.05346173957356545,-448148.43161110935,29777243.0,33081589.0,0.9001152302534431,1111438.0,3356346.0,0.3311451408331737,272300407.0,15.162306428919681,614,19850971.0,0,17959035.0,0.65672968702825,0.4,0,400118.0,Male,Central
BRW-00477,Company_477,Construction,32,109562193.0,0.25353705360445994,0.17566640088284674,19246396.117141824,1415807.0,2139719.0,0.6616786308488961,1401468.0,4339517.0,0.3229547613352451,1071367.0,0.7005764206988324,795,6970789.0,0,1529264.0,0.923700317651249,0.5,0,147275.0,Male,Central
BRW-00478,Company_478,Construction,28,28764639.0,0.07798078181215219,0.19798996116943704,5695109.758662874,55575572.0,190909320.0,0.2911097881910124,1487103.0,5101649.0,0.2914945164799624,771814.0,0.0941584512325896,702,1597746.0,3,8196969.0,0.9098041967277642,0.5,0,66920.0,Male,South
BRW-00479,Company_479,Manufacturing,13,20757991.0,0.2096955775854441,0.26675658983620665,5537330.891010669,3730386.0,120476187.0,0.030963678897277195,3065188.0,1484834.0,2.0643290331922404,5592052.0,0.8696936660077669,849,38266162.0,3,6429909.0,0.8668012794036333,0.4,0,1981093.0,Female,East
BRW-00480,Company_480,IT Services,31,38631346.0,-0.0012681102075194212,0.388705067586148,15016199.957873868,1903568.0,5792892.0,0.32860403256196863,5161186.0,2805600.0,1.8396008555742602,30485819.0,1.8844575158194985,622,7566424.0,0,16177503.0,0.7940156035160533,0.2,0,8588171.0,Female,South
BRW-00481,Company_481,Energy,14,22828266.0,0.07183235563686868,0.052630769757705864,1201469.211813665,15013089.0,84451387.0,0.177771962729612,4625737.0,2417734.0,1.913252279509541,106936527.0,50.03674362237736,900,13208260.0,0,2137159.0,0.6735745219172264,0.45,0,5841133.0,Male,East
BRW-00482,Company_482,Telecom,20,245441318.0,0.11218016405438203,0.05907818093814626,14500226.594501095,22393116.0,40975568.0,0.5464992078572478,604976.0,4298947.0,0.1407265219304816,6452978.0,0.7171799583249562,900,3847003.0,0,8997710.0,0.8633818859206128,0.35,0,84606.0,Female,West
BRW-00483,Company_483,Financial Services,18,7852049.0,0.3421332361434895,0.17985945885705432,1412265.2840590745,20478109.0,8646713.0,2.3683111295227297,12645518.0,1161562.0,10.886639812046354,6320720.0,0.5047758978437185,648,693787.0,0,12521833.0,0.7597721130740869,0.3,0,8042772.0,Female,East
BRW-00484,Company_484,Retail,29,6609783.0,0.04735727297427781,0.06437063593374345,425475.9350940466,18857393.0,7072866.0,2.6661597058166087,2115662.0,849255.0,2.4911946456663245,1295039.0,0.9790053151961996,663,5911562.0,0,1322810.0,0.9183696172824849,0.5,0,1547962.0,Non-Binary,South
BRW-00485,Company_485,Manufacturing,6,3032263.0,0.055059665941943246,-0.1,-303226.3,3073460.0,7744787.0,0.39684236676329937,813171.0,8187995.0,0.09931257904864634,45461539.0,14.979835570072844,800,41488304.0,0,3034848.0,0.7874211482022163,0.4,0,292742.0,Male,South
BRW-00486,Company_486,Agriculture,32,10745725.0,0.2447229541605107,0.15273119222701312,1641207.3905936205,899537.0,435342072.0,0.002066276282007781,1632188.0,5096447.0,0.3202599143560378,8003728.0,0.9872891454206434,654,10988727.0,0,8106771.0,0.8878263523179422,0.6,0,193373.0,Male,East
BRW-00487,Company_487,Retail,29,4695132.0,0.0230282842272369,0.28290526885880285,1328277.5807875688,4952997.0,74935876.0,0.06609647071989296,14968547.0,724163.0,20.67010649521379,8405743.0,0.565683090955685,678,7502546.0,1,14859455.0,0.8760829543883022,0.5,0,7620709.0,Male,North
BRW-00488,Company_488,Energy,2,33501918.0,0.12269437875091305,0.17754391373536174,5948061.639361163,1593492.0,11486380.0,0.13872881284366242,4349124.0,19436850.0,0.22375661571928498,17024406.0,1.5962532075026237,641,900016.0,0,10665228.0,0.8216100480618747,0.45,0,1145480.0,Male,East
BRW-00489,Company_489,Agriculture,23,24925976.0,0.2316438809628547,0.25488543109797623,6353268.138297809,17001685.0,12740458.0,1.3344640879892946,4957154.0,998794.0,4.9631345771654845,13974628.0,0.8978965787077257,643,32106389.0,0,15563738.0,0.6835283054546999,0.6,0,3204728.0,Non-Binary,West
BRW-00490,Company_490,Healthcare,19,4786867.0,-0.006376280754841077,0.23772074447451022,1137937.5869404653,32978676.0,40505076.0,0.8141862315185823,565247.0,2286077.0,0.24725621785433394,7199901.0,2.3844055744194805,709,24664127.0,3,3019578.0,0.6896047495349178,0.25,0,254361.0,Male,West
BRW-00491,Company_491,Automotive,31,58451566.0,0.13106936697254845,0.05676172495296383,3317811.7123620124,11513663.0,38430928.0,0.29959366842263946,3986203.0,8060000.0,0.49456606767170375,64454453.0,35.5243869504159,678,225622.0,0,1814371.0,0.804759458230138,0.45,0,1315447.0,Female,North
BRW-00492,Company_492,Construction,5,235028961.0,0.34183260652175196,0.18816258532548663,44223656.92812297,8873526.0,4647075.0,1.9094858788623212,14596578.0,7968323.0,1.8318253625229095,801684.0,0.08290697490434276,532,13168961.0,0,9669680.0,0.908465096032657,0.5,0,2406454.0,Male,West
BRW-00493,Company_493,Healthcare,19,41315881.0,0.21819770732572297,-0.003019277884681204,-124744.12578942034,5578057.0,20937374.0,0.2664162532313626,218716.0,850386.0,0.2571958414227875,12199930.0,4.694039228541769,815,2248595.0,0,2599025.0,0.8517579329916187,0.25,0,98422.0,Male,South
BRW-00494,Company_494,Retail,34,532188.0,0.12273996045272174,0.1185707206217755,63101.91466626146,38668037.0,7549167.0,5.122158759746769,1824060.0,3688353.0,0.4945458055273436,16366611.0,4.3757411826732895,827,5063230.0,0,3740305.0,0.7731254782144517,0.5,0,547218.0,Male,North
BRW-00495,Company_495,Energy,10,475889602.0,0.04635180322510501,0.1860543821342319,88541345.86421552,570516.0,17586458.0,0.032440640836225186,8324983.0,1366471.0,6.092318759550141,4786979.0,0.21206375620473053,740,958964.0,1,22573300.0,0.6457058774567068,0.45,0,2472520.0,Male,North
BRW-00496,Company_496,Telecom,25,74059931.0,-0.01064774219122569,0.1798616800454313,13320543.613708718,1455374.0,13830464.0,0.10522957832581913,4144805.0,3280396.0,1.2635071303869623,22402308.0,2.0866813122941767,710,3918234.0,0,10735854.0,0.6111108848153344,0.35,0,4084853.0,Female,North
BRW-00497,Company_497,Automotive,2,454463145.0,-0.06822788848537108,0.025087814782731477,11401487.207337638,137632817.0,49682999.0,2.7702195318318137,709129.0,1705216.0,0.4158585095034825,24025662.0,4.772058218896472,625,627549.0,0,5034653.0,0.7268851727416302,0.45,0,234013.0,Non-Binary,East
BRW-00498,Company_498,Retail,11,124036369.0,0.30644359399485166,0.049320541655333644,6117540.904040835,1352629.0,10618069.0,0.1273893466515101,5941037.0,1222846.0,4.8583649467186,46956000.0,10.620146342522563,663,979836.0,3,4421407.0,0.8272597283259095,0.5,0,10693867.0,Female,East
BRW-00499,Company_499,Manufacturing,31,167379313.0,0.27732065680549994,0.21491515555894747,35972351.090744756,19708395.0,16885756.0,1.1671608800245081,567436.0,624779.0,0.9082172924869554,7516871.0,0.454634670852337,787,7106660.0,1,16533870.0,0.7072912912069674,0.4,0,84347.0,Female,North
BRW-00500,Company_500,Real Estate,15,32864393.0,-0.01856717163108662,0.2792872122363961,9178604.702811329,26834131.0,1538456.0,17.442236604597984,889735.0,8221027.0,0.10822673271517869,6415816.0,0.5840934838570357,747,1050491.0,1,10984227.0,0.8323194524627905,0.55,0,70158.0,Male,West
BRW-00501,Company_501,Retail,9,16298049.0,0.13065304971172081,0.15516390078121234,2528868.857963337,494164.0,21603881.0,0.022873852023446526,1041490.0,812169.0,1.2823546794390337,19951038.0,7.563606048750307,736,6220540.0,0,2637767.0,0.7310842913041877,0.5,0,801336.0,Female,South
BRW-00502,Company_502,Automotive,23,42296791.0,0.09669897477594663,0.1491567984896135,6308853.931944298,659049.0,5756118.0,0.11449537440070297,33101271.0,11548243.0,2.8663466930556716,6607891.0,5.215309490472905,739,3853837.0,0,1267017.0,0.8646816999065132,0.45,0,62620614.0,Male,South
BRW-00503,Company_503,Construction,19,8342074.0,0.25766231919861105,0.29175312000035064,2433826.116773805,59237865.0,2372460.0,24.968952071288,267115.0,1393652.0,0.19166535715848923,907078.0,0.01554807993953534,784,116447630.0,0,58340193.0,0.8565539545690177,0.5,0,12020.0,Non-Binary,East
BRW-00504,Company_504,Construction,9,46307814.0,0.13742017974520254,0.0873520663167283,4045083.239510719,2064884.0,56793763.0,0.03635758320226847,298390.0,3546893.0,0.08412712643794824,32398901.0,12.380390859140382,772,1238985.0,2,2616952.0,0.9236710438356069,0.5,0,89517.0,Female,Central
BRW-00505,Company_505,Retail,35,469686.0,0.07657718589044776,0.38724354793249405,181882.8730542214,2151235.0,13934478.0,0.1543821624044932,5000171.0,12573479.0,0.39767598151028993,567260.0,0.037661250048631786,755,1974195.0,1,15062165.0,0.8029505967253887,0.5,0,225008.0,Male,North
BRW-00506,Company_506,Agriculture,21,25761672.0,-0.0012528403443520797,0.018567275442030157,478324.0598712359,4068097.0,1211548.0,3.3577651419794,3825518.0,1182675.0,3.2346289262655197,16232328.0,0.4032584572634915,672,1116009.0,0,40252913.0,0.7336389179665163,0.6,1,1110724.0,Male,Central
BRW-00507,Company_507,Real Estate,9,181545012.0,0.13113017676887406,0.30581955977865527,55520015.64985069,2072522.0,5720986.0,0.36226651100588064,1615410.0,3492807.0,0.4624960776544259,400306151.0,38.86688234234663,834,27912653.0,0,10299414.0,0.6739217696662826,0.55,0,436161.0,Non-Binary,South
BRW-00508,Company_508,Manufacturing,28,27825485.0,0.027772614355606955,0.24470014129836687,6808900.111195588,19567910.0,14738919.0,1.3276352677129668,3337517.0,3587048.0,0.9304352965348397,19772885.0,4.056248490924417,661,3835112.0,1,4874672.0,0.6663780093068072,0.4,0,2235847.0,Male,East
BRW-00509,Company_509,Retail,7,322374383.0,0.1131027417694762,0.46921446268742295,151262722.9035345,1508979.0,15274556.0,0.09879036099050205,662112.0,891010.0,0.7431019370131233,3137199.0,1.4694519062551963,630,2566175.0,0,2134944.0,0.6026444426724926,0.5,0,216898.0,Male,East
BRW-00510,Company_510,Agriculture,16,16262655.0,0.06860433808125291,0.04545968155414706,739295.1175249575,465729.0,8046222.0,0.057881691819876235,3753465.0,2588815.0,1.4498770866681912,4515172.0,2.144623327768133,654,10380596.0,1,2105344.0,0.9192854959570633,0.6,0,2612190.0,Male,East
BRW-00511,Company_511,Construction,16,108686307.0,0.024126218019477966,-0.1,-10868630.700000001,50351289.0,258240.0,194.97790436065534,4476644.0,4846387.0,0.923707305316867,15493570.0,1.196308713042945,604,886256.0,2,12951146.0,0.7774021310439598,0.5,0,1484060.0,Female,East
BRW-00512,Company_512,Construction,33,6469406.0,-0.06591111604477289,0.32993356407544694,2134474.179031081,1624375.0,7554889.0,0.21500974865285927,20217319.0,15265990.0,1.3243371491572344,8605760.0,0.22694807430401726,746,436591.0,2,37919510.0,0.7675188986091552,0.5,0,2409709.0,Male,East
BRW-00513,Company_513,Energy,4,102250366.0,0.15712928791209518,0.003439979121625858,351739.1242186025,2876175.0,52970196.0,0.05429798571449527,57134589.0,1205156.0,47.40841981584142,27629063.0,4.617427091729478,698,5013895.0,0,5983648.0,0.6684133007677378,0.45,0,113126486.0,Female,North
BRW-00514,Company_514,Retail,4,34239564.0,0.08638555120685494,0.25389317905657055,8693191.753470907,30854307.0,78835452.0,0.3913760348405685,2188170.0,3002787.0,0.728712782920406,78227005.0,15.345859039072725,790,4169010.0,1,5097596.0,0.8567745195439035,0.5,0,956728.0,Non-Binary,Central
BRW-00515,Company_515,Real Estate,39,17372069.0,0.3481131283199641,0.32185812967527083,5591341.636929752,9873509.0,7067454.0,1.3970388209051208,484092.0,1702346.0,0.2843674057051823,63822614.0,3.5756143675769265,504,1083043.0,0,17849411.0,0.9257196880211865,0.55,0,130705.0,Non-Binary,South
BRW-00516,Company_516,IT Services,17,508478.0,-0.07485172575664133,0.22557129176613028,114698.03929465839,47134317.0,140399281.0,0.3357162253863948,5823789.0,2500581.0,2.3289734149889907,1569516.0,0.3507172144197717,716,5572843.0,0,4475160.0,0.8401844164060531,0.2,0,2283329.0,Male,South
BRW-00517,Company_517,Real Estate,37,16492806.0,0.17379472883494868,0.20786170638026322,3428222.7981586433,31569852.0,2104496.0,15.001138989506757,2674545.0,974664.0,2.7440659098254274,9101940.0,0.778423284776345,679,52419714.0,1,11692789.0,0.6056252598275087,0.55,0,1542496.0,Female,East
BRW-00518,Company_518,Construction,39,33270429.0,0.06760302979600387,0.22811280417683336,7589410.855356238,4501198.0,5542533.0,0.8121191498329103,2502675.0,1618726.0,1.546076021466251,18609867.0,2.0085255557832835,672,6397805.0,3,9265436.0,0.6351955807613947,0.5,0,2321595.0,Male,East
BRW-00519,Company_519,Construction,29,83726338.0,0.3949637597489837,0.2804906272045613,23484453.059161093,41155981.0,42703667.0,0.9637575160990854,291673.0,12260022.0,0.02379057527053579,86479228.0,14.656482738142854,616,167158.0,0,5900407.0,0.811663563668672,0.5,0,87502.0,Female,East
BRW-00520,Company_520,Healthcare,36,251115788.0,0.16234578755922005,0.25044821817156215,62891501.65934775,11428945.0,35352025.0,0.3232896751094265,3790177.0,2310361.0,1.6405121794766362,15229756.0,1.7407215938087381,703,27389240.0,0,8749104.0,0.6433048004392288,0.25,0,4870581.0,Female,West
BRW-00521,Company_521,Construction,38,511341924.0,0.12870328724526267,0.03400994318506134,17390709.783379953,3621570.0,14482580.0,0.2500638525688204,6164321.0,2172364.0,2.8376083208853022,3186551.0,0.06150096309758091,638,64620104.0,3,51813025.0,0.9385359305591694,0.5,0,1574274.0,Female,South
BRW-00522,Company_522,Manufacturing,39,156630645.0,0.06798463475392703,0.398999966621902,62495622.12696698,13736986.0,3824924.0,3.591439309267502,14506497.0,712919.0,20.34800117825282,17065409.0,1.0492032886093867,821,7229641.0,3,16265111.0,0.8400285728875299,0.4,0,16437886.0,Female,East
BRW-00523,Company_523,Financial Services,37,10395302.0,-0.02546815819984291,0.18613296418522823,1934908.3748606315,1246445.0,3812678.0,0.3269210442316282,1531519.0,7342530.0,0.2085818909038314,136103761.0,5.136784372016402,750,4226901.0,1,26495906.0,0.6956158532043595,0.3,0,643238.0,Female,Central
BRW-00524,Company_524,Retail,35,15291289.0,0.12670891889613956,0.24220099037754053,3703565.3399491915,31039513.0,6132908.0,5.061140316936058,947826.0,5478560.0,0.17300637886481504,6085368.0,1.7161644169398451,778,320870.0,0,3545911.0,0.8724917121441064,0.5,0,243994.0,Male,West
BRW-00525,Company_525,Real Estate,7,73175645.0,-0.12734539137051426,0.2653186821032235,19414865.693453338,25550774.0,4016777.0,6.3610122341837165,1513292.0,2309899.0,0.655133122646002,3103359.0,0.11672429991011425,560,892402.0,0,26587085.0,0.8805631669794427,0.55,0,80304.0,Female,North
BRW-00526,Company_526,Financial Services,27,52662895.0,-0.12044261328774562,0.31871133622575426,16784261.634966593,10644327.0,17138600.0,0.6210732719665976,13263400.0,19410963.0,0.6832942454583915,8463663.0,0.502717001349502,770,2062840.0,2,16835839.0,0.6483673589124693,0.3,0,1913531.0,Male,West
BRW-00527,Company_527,Agriculture,28,277829713.0,0.23186576552442428,0.3062528186969563,85086132.7240164,500114.0,13115157.0,0.03813251811377339,26144839.0,1046422.0,24.984962104235095,3347375.0,1.687558386155001,763,1086355.0,2,1983560.0,0.7344161136231396,0.6,0,31767078.0,Male,West
BRW-00528,Company_528,IT Services,22,995827022.0,-0.18431862085660977,0.19580841917369907,194991314.94827244,50204096.0,3635895.0,13.807902096209572,17566170.0,567638.0,30.946023793291157,30721786.0,2.0151463024641405,667,1522538.0,1,15245436.0,0.6038420485907874,0.2,0,50590570.0,Male,West
BRW-00529,Company_529,Manufacturing,14,724339159.0,0.032063966256374414,0.18809597815017484,136245282.62458003,17117965.0,9569969.0,1.7887166835423727,8636717.0,1769291.0,4.881453711428074,3384142.0,0.6362808911845516,685,3934356.0,2,5318628.0,0.902865613302298,0.4,0,5935008.0,Non-Binary,Central
